metrics_streamer_audio_jitter_count,metrics_streamer_audio_jitter_stddev,metrics_streamer_audio_jitter_min,metrics_streamer_audio_jitter_max,metrics_streamer_audio_jitter_sum,metrics_streamer_audio_jitter_999%,metrics_streamer_audio_jitter_99%,metrics_streamer_audio_jitter_median,metrics_streamer_audio_jitter_75%,metrics_streamer_audio_jitter_95%,metrics_streamer_audio_jitter_mean,metrics_streamer_audio_pkt_total_count,metrics_streamer_audio_bytes_sent_count,metrics_streamer_audio_rtt_count,metrics_streamer_audio_rtt_stddev,metrics_streamer_audio_rtt_min,metrics_streamer_audio_rtt_max,metrics_streamer_audio_rtt_sum,metrics_streamer_audio_rtt_999%,metrics_streamer_audio_rtt_99%,metrics_streamer_audio_rtt_median,metrics_streamer_audio_rtt_75%,metrics_streamer_audio_rtt_95%,metrics_streamer_audio_rtt_mean,metrics_streamer_audio_bitrate_count,metrics_streamer_audio_bitrate_stddev,metrics_streamer_audio_bitrate_min,metrics_streamer_audio_bitrate_max,metrics_streamer_audio_bitrate_sum,metrics_streamer_audio_bitrate_999%,metrics_streamer_audio_bitrate_99%,metrics_streamer_audio_bitrate_median,metrics_streamer_audio_bitrate_75%,metrics_streamer_audio_bitrate_95%,metrics_streamer_audio_bitrate_mean,metrics_streamer_video_jitter_count,metrics_streamer_video_jitter_stddev,metrics_streamer_video_jitter_min,metrics_streamer_video_jitter_max,metrics_streamer_video_jitter_sum,metrics_streamer_video_jitter_999%,metrics_streamer_video_jitter_99%,metrics_streamer_video_jitter_median,metrics_streamer_video_jitter_75%,metrics_streamer_video_jitter_95%,metrics_streamer_video_jitter_mean,metrics_streamer_video_pkt_total_count,metrics_streamer_video_bytes_sent_count,metrics_streamer_video_frames_count,metrics_streamer_video_rtt_count,metrics_streamer_video_rtt_stddev,metrics_streamer_video_rtt_min,metrics_streamer_video_rtt_max,metrics_streamer_video_rtt_sum,metrics_streamer_video_rtt_999%,metrics_streamer_video_rtt_99%,metrics_streamer_video_rtt_median,metrics_streamer_video_rtt_75%,metrics_streamer_video_rtt_95%,metrics_streamer_video_rtt_mean,metrics_streamer_video_adapt_count,metrics_streamer_video_adapt_stddev,metrics_streamer_video_adapt_min,metrics_streamer_video_adapt_max,metrics_streamer_video_adapt_sum,metrics_streamer_video_adapt_999%,metrics_streamer_video_adapt_99%,metrics_streamer_video_adapt_median,metrics_streamer_video_adapt_75%,metrics_streamer_video_adapt_95%,metrics_streamer_video_adapt_mean,metrics_streamer_video_encode_count,metrics_streamer_video_encode_stddev,metrics_streamer_video_encode_min,metrics_streamer_video_encode_max,metrics_streamer_video_encode_sum,metrics_streamer_video_encode_999%,metrics_streamer_video_encode_99%,metrics_streamer_video_encode_median,metrics_streamer_video_encode_75%,metrics_streamer_video_encode_95%,metrics_streamer_video_encode_mean,metrics_streamer_video_grab_count,metrics_streamer_video_grab_stddev,metrics_streamer_video_grab_min,metrics_streamer_video_grab_max,metrics_streamer_video_grab_sum,metrics_streamer_video_grab_999%,metrics_streamer_video_grab_99%,metrics_streamer_video_grab_median,metrics_streamer_video_grab_75%,metrics_streamer_video_grab_95%,metrics_streamer_video_grab_mean,metrics_streamer_video_bitrate_count,metrics_streamer_video_bitrate_stddev,metrics_streamer_video_bitrate_min,metrics_streamer_video_bitrate_max,metrics_streamer_video_bitrate_sum,metrics_streamer_video_bitrate_999%,metrics_streamer_video_bitrate_99%,metrics_streamer_video_bitrate_median,metrics_streamer_video_bitrate_75%,metrics_streamer_video_bitrate_95%,metrics_streamer_video_bitrate_mean,metrics_streamer_audio_encode_count,metrics_streamer_audio_encode_stddev,metrics_streamer_audio_encode_min,metrics_streamer_audio_encode_max,metrics_streamer_audio_encode_sum,metrics_streamer_audio_encode_999%,metrics_streamer_audio_encode_99%,metrics_streamer_audio_encode_median,metrics_streamer_audio_encode_75%,metrics_streamer_audio_encode_95%,metrics_streamer_audio_encode_mean,metrics_streamer_audio_frames_count,metrics_streamer_audio_grab_count,metrics_streamer_audio_grab_stddev,metrics_streamer_audio_grab_min,metrics_streamer_audio_grab_max,metrics_streamer_audio_grab_sum,metrics_streamer_audio_grab_999%,metrics_streamer_audio_grab_99%,metrics_streamer_audio_grab_median,metrics_streamer_audio_grab_75%,metrics_streamer_audio_grab_95%,metrics_streamer_audio_grab_mean,metrics_streamer_audio_adapt_count,metrics_streamer_audio_adapt_stddev,metrics_streamer_audio_adapt_min,metrics_streamer_audio_adapt_max,metrics_streamer_audio_adapt_sum,metrics_streamer_audio_adapt_999%,metrics_streamer_audio_adapt_99%,metrics_streamer_audio_adapt_median,metrics_streamer_audio_adapt_75%,metrics_streamer_audio_adapt_95%,metrics_streamer_audio_adapt_mean,metrics_client_audio_latency_count,metrics_client_audio_latency_stddev,metrics_client_audio_latency_min,metrics_client_audio_latency_max,metrics_client_audio_latency_sum,metrics_client_audio_latency_999%,metrics_client_audio_latency_99%,metrics_client_audio_latency_median,metrics_client_audio_latency_75%,metrics_client_audio_latency_95%,metrics_client_audio_latency_mean,metrics_client_audio_jitter_count,metrics_client_audio_jitter_stddev,metrics_client_audio_jitter_min,metrics_client_audio_jitter_max,metrics_client_audio_jitter_sum,metrics_client_audio_jitter_999%,metrics_client_audio_jitter_99%,metrics_client_audio_jitter_median,metrics_client_audio_jitter_75%,metrics_client_audio_jitter_95%,metrics_client_audio_jitter_mean,metrics_client_audio_pkt_total_count,metrics_client_audio_receive_interval_count,metrics_client_audio_receive_interval_stddev,metrics_client_audio_receive_interval_min,metrics_client_audio_receive_interval_max,metrics_client_audio_receive_interval_sum,metrics_client_audio_receive_interval_999%,metrics_client_audio_receive_interval_99%,metrics_client_audio_receive_interval_median,metrics_client_audio_receive_interval_75%,metrics_client_audio_receive_interval_95%,metrics_client_audio_receive_interval_mean,metrics_client_audio_decoding_count,metrics_client_audio_decoding_stddev,metrics_client_audio_decoding_min,metrics_client_audio_decoding_max,metrics_client_audio_decoding_sum,metrics_client_audio_decoding_999%,metrics_client_audio_decoding_99%,metrics_client_audio_decoding_median,metrics_client_audio_decoding_75%,metrics_client_audio_decoding_95%,metrics_client_audio_decoding_mean,metrics_client_audio_rendering_count,metrics_client_audio_rendering_stddev,metrics_client_audio_rendering_min,metrics_client_audio_rendering_max,metrics_client_audio_rendering_sum,metrics_client_audio_rendering_999%,metrics_client_audio_rendering_99%,metrics_client_audio_rendering_median,metrics_client_audio_rendering_75%,metrics_client_audio_rendering_95%,metrics_client_audio_rendering_mean,metrics_client_audio_rate_count,metrics_client_audio_rate_stddev,metrics_client_audio_rate_min,metrics_client_audio_rate_max,metrics_client_audio_rate_sum,metrics_client_audio_rate_999%,metrics_client_audio_rate_99%,metrics_client_audio_rate_median,metrics_client_audio_rate_75%,metrics_client_audio_rate_95%,metrics_client_audio_rate_mean,metrics_client_audio_bytes_rcv_count,metrics_client_audio_pkt_lost_count,metrics_client_audio_bitrate_count,metrics_client_audio_bitrate_stddev,metrics_client_audio_bitrate_min,metrics_client_audio_bitrate_max,metrics_client_audio_bitrate_sum,metrics_client_audio_bitrate_999%,metrics_client_audio_bitrate_99%,metrics_client_audio_bitrate_median,metrics_client_audio_bitrate_75%,metrics_client_audio_bitrate_95%,metrics_client_audio_bitrate_mean,metrics_client_video_latency_count,metrics_client_video_latency_stddev,metrics_client_video_latency_min,metrics_client_video_latency_max,metrics_client_video_latency_sum,metrics_client_video_latency_999%,metrics_client_video_latency_99%,metrics_client_video_latency_median,metrics_client_video_latency_75%,metrics_client_video_latency_95%,metrics_client_video_latency_mean,metrics_client_video_jitter_count,metrics_client_video_jitter_stddev,metrics_client_video_jitter_min,metrics_client_video_jitter_max,metrics_client_video_jitter_sum,metrics_client_video_jitter_999%,metrics_client_video_jitter_99%,metrics_client_video_jitter_median,metrics_client_video_jitter_75%,metrics_client_video_jitter_95%,metrics_client_video_jitter_mean,metrics_client_video_pkt_total_count,metrics_client_video_receive_interval_count,metrics_client_video_receive_interval_stddev,metrics_client_video_receive_interval_min,metrics_client_video_receive_interval_max,metrics_client_video_receive_interval_sum,metrics_client_video_receive_interval_999%,metrics_client_video_receive_interval_99%,metrics_client_video_receive_interval_median,metrics_client_video_receive_interval_75%,metrics_client_video_receive_interval_95%,metrics_client_video_receive_interval_mean,metrics_client_video_decoding_count,metrics_client_video_decoding_stddev,metrics_client_video_decoding_min,metrics_client_video_decoding_max,metrics_client_video_decoding_sum,metrics_client_video_decoding_999%,metrics_client_video_decoding_99%,metrics_client_video_decoding_median,metrics_client_video_decoding_75%,metrics_client_video_decoding_95%,metrics_client_video_decoding_mean,metrics_client_video_rendering_count,metrics_client_video_rendering_stddev,metrics_client_video_rendering_min,metrics_client_video_rendering_max,metrics_client_video_rendering_sum,metrics_client_video_rendering_999%,metrics_client_video_rendering_99%,metrics_client_video_rendering_median,metrics_client_video_rendering_75%,metrics_client_video_rendering_95%,metrics_client_video_rendering_mean,metrics_client_video_rate_count,metrics_client_video_rate_stddev,metrics_client_video_rate_min,metrics_client_video_rate_max,metrics_client_video_rate_sum,metrics_client_video_rate_999%,metrics_client_video_rate_99%,metrics_client_video_rate_median,metrics_client_video_rate_75%,metrics_client_video_rate_95%,metrics_client_video_rate_mean,metrics_client_video_bytes_rcv_count,metrics_client_video_pkt_lost_count,metrics_client_video_bitrate_count,metrics_client_video_bitrate_stddev,metrics_client_video_bitrate_min,metrics_client_video_bitrate_max,metrics_client_video_bitrate_sum,metrics_client_video_bitrate_999%,metrics_client_video_bitrate_99%,metrics_client_video_bitrate_median,metrics_client_video_bitrate_75%,metrics_client_video_bitrate_95%,metrics_client_video_bitrate_mean,speedtest_bandwidth,speedtest_icmp_latency,running_at_$date,stop_kind,status,user_exit,client,no error,other,server,streamer
136,49.13538723,122,532,24381,532,483.16,172.5,194.75,244.3,179.2720588,203889,63761,136,6.798759396,52,125,7699,125,105.76,55,57,62.45,56.61029412,136,9.755086398,100,145,16931,145,144.63,124,132,141,124.4926471,135,122.5728202,199,1257,45064,1257,1142.88,309,356,416.2,333.8074074,226197,224578,124592,135,7.254397465,52,114,7681,-0.007895844,-0.007895096,55,-0.007889667,-0.007893809,56.8962963,138,0.389218812,0,0,293,5,4.22,2,2,3,2.123188406,138,1.026354055,0,0,153,13,8.71,1,1,1,1.108695652,138,0.60384541,0,0,166,3,3,1,1,3,1.202898551,135,54.19723468,316,633,59772,-0.00788592,-0.00788592,441,-0.007885738,-0.00788592,442.7555556,138,0.084816666,0,0,1,1,0.61,0,0,0,0.007246377,205562,138,1.981748267,0,0,136,5,5,0,0,5,0.985507246,138,0.084816666,0,0,1,1,0.61,0,0,0,0.007246377,69,6457.620515,-22469,25115,61291,25115,25115,360,1199.5,13991,888.2753623,69,334560.4391,0,1432132,5726865,1432132,1432132,4,5,1431415.5,82998.04348,206839,69,5169.95092,4,43264,43573,43264,43264,5,5,5,631.4927536,69,23.59817294,39,252,4492,252,252,63,66,73,65.10144928,69,2.363163359,1,21,368,21,21,5,6,8,5.333333333,69,11759.67158,22,108725,6528567,108725,108725,95942,96444,99657.5,94616.91304,0,0,69,0.814436018,121,125,8606,125,125,125,125,125,124.7246377,69,521.1524806,1381,5557,156744,5557,5557,2178,2421,2870.5,2271.652174,69,4.835413367,6,33,1086,33,33,15,16,27.5,15.73913043,230785,69,8529226.917,12695,71381753,72308278,-0.247074714,-0.243260697,13614,-0.168545713,-0.214622364,1047946.058,69,200.669611,922,2639,77053,2639,2639,1095,1131.5,1264.5,1116.710145,69,196.7294379,81,1774,47738,1774,1774,724,734,789.5,691.8550725,69,8.817503739,0,79,4973,79,79,73,73,74,72.07246377,0,0,69,38.96297501,329,527,30489,527,527,447,459.5,509,441.8695652,-0.64100097,-0.141914857,1,client_disc,ended,1,0,1,0,0,0
3,5.906681716,98,111,308,111,111,99,111,111,102.6666667,4519,1249,3,0.816496581,34,36,105,36,36,35,36,36,35,3,31.00895928,67,136,332,136,136,129,136,136,110.6666667,3,23.15647258,474,525,1520,525,525,521,525,525,506.6666667,36809,47984,5371,3,0,35,35,105,-0.007898722,-0.007897895,35,-0.007890505,-0.007894836,35,4,2.165063509,0,0,15,5,5,5,5,5,3.75,4,1.5,0,0,10,4,4,3,3.75,4,2.5,4,43.01453243,0,0,118,104,104,5,79.25,104,29.5,3,1607.304438,2006,5638,12782,-0.00788592,-0.00788592,5138,-0.0078845,-0.00788592,4260.666667,4,0.433012702,0,0,1,1,1,0,0.75,1,0.25,4507,4,1.639359631,0,0,9,5,5,1.5,4.25,5,2.25,4,0,0,0,0,0,0,0,0,0,0,2,636,343,1615,1958,1615,1615,979,1615,1615,979,2,1.5,2,5,7,5,5,3.5,5,5,3.5,5914,2,254638542.5,5,509277090,509277095,509277090,509277090,254638547.5,509277090,509277090,254638547.5,2,73.5,-49,98,49,98,98,24.5,98,98,24.5,2,102.5,-45,160,115,160,160,57.5,160,160,57.5,2,47981.5,0,95963,95963,95963,95963,47981.5,95963,95963,47981.5,0,0,2,10,102,122,224,122,122,112,122,122,112,2,3469.5,3035,9974,13009,9974,9974,6504.5,9974,9974,6504.5,2,1.5,4,7,11,7,7,5.5,7,7,5.5,48473,2,2.1297E+11,3754,4.25941E+11,4.25941E+11,0.658825381,0.665881342,2.1297E+11,1.138870032,0.734523352,2.1297E+11,2,1963,2218,6144,8362,6144,6144,4181,6144,6144,4181,2,619,373,1611,1984,1611,1611,992,1611,1611,992,2,133,0,266,266,266,266,133,266,266,133,0,0,2,624,3582,4830,8412,4830,4830,4206,4830,4830,4206,0.378565958,-0.341618515,1,game,error,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136493921,1.992417987,1,conn_to,error,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,cancelled,0,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,72,72,72,72,72,72,1,0,0,0,628,628,628,628,628,628,628,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2837,2837,2837,2837,2837,2837,2837,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,client_disc,ended,1,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,317,317,317,317,317,317,317,,,,,,,,,,,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378565958,-0.341618515,1,game,error,1,1,0,0,0,0
56,20.56510319,79,200,5848,200,200,99.5,112,152.15,104.4285714,84171,24401,56,0.648536421,34,37,1993,37,37,36,36,37,35.58928571,56,26.10315462,8,145,6481,145,145,124,128.75,140.15,115.7321429,58,239.7343413,350,1539,34807,1539,1539,517.5,671.5,1304.35,600.1206897,729162,963079,92992,58,2.251766383,35,50,2075,-0.007898176,-0.007897349,35,-0.007890469,-0.00789475,35.77586207,60,0.65489609,0,0,296,6,6,5,5,5,4.933333333,60,0.88254682,0,0,254,6,6,4,5,5,4.233333333,60,13.09591751,0,0,493,108,108,6,7,10.95,8.216666667,58,871.047325,2390,6134,256556,-0.00788592,-0.00788592,4568.5,-0.007884615,-0.00788592,4423.37931,60,0.128019096,0,0,1,1,1,0,0,0,0.016666667,88549,60,1.682920742,0,0,98,5,5,1,3,5,1.633333333,60,0.768114575,0,0,6,6,6,0,0,0,0.1,30,9140.789205,-23394,37453,196686,37453,37453,10363,10409.5,22760.85,6556.2,30,0.663324958,2,5,78,5,5,3,3,3.9,2.6,89944,30,91448758.92,4,509448251,509448385,509448251,509448251,5,5,229251715.7,16981612.83,30,135.3195231,-252,502,408,502,502,4,10.5,367.25,13.6,30,124.2606624,-223,444,787,444,444,23,43,340.6,26.23333333,30,17215.83726,0,96386,2779118,96386,96386,95952,96019,96386,92637.26667,0,0,30,21.5412782,28,125,3486,125,125,125,125,125,116.2,30,46858.60415,-182766,117390,156980,117390,117390,3560,10826.5,111181.05,5232.666667,30,3.786672535,1,21,215,21,21,6.5,8.25,16.6,7.166666667,751798,30,76802568097,2457,4.27856E+11,4.27857E+11,0.662900056,0.6699706,4514,-0.168545738,0.214414016,14261883603,30,2410.621648,-1661,7720,90278,7720,7720,2983.5,4213,7599,3009.266667,30,242.286387,164,1669,13596,1669,1669,419,493.5,1065.65,453.2,30,77.4994552,0,406,6661,406,406,220.5,257.5,378.5,222.0333333,0,0,30,594.0780018,3094,5171,132215,5171,5171,4408,4978.5,5165.5,4407.166667,0.378565958,-0.341618515,1,client_disc,ended,1,0,1,0,0,0
39,432.943797,362,1898,33024,1898,1898,665,1141,1752,846.7692308,57832,17881,39,228.5636912,88,1009,8964,1009,1009,110,317,1003,229.8461538,39,14.69845936,58,142,4751,142,142,125,132,137,121.8205128,39,888.64329,618,3657,65701,3657,3657,1404,2231,3377,1684.641026,107213,122006,50623,39,284.3316604,85,1479,9726,-0.007846123,-0.007845296,109,-0.007881981,-0.007868464,249.3846154,41,1.977866823,0,0,241,9,9,4,8,8,5.87804878,41,2.751669225,0,0,197,18,18,4,6,7,4.804878049,41,2.10915683,0,0,323,11,11,7,10,11,7.87804878,39,175.9055616,528,1380,32485,-0.00788592,-0.00788592,830,-0.007885624,-0.00788592,832.9487179,41,0.492658777,0,0,17,1,1,0,1,1,0.414634146,59406,41,0.593440247,0,0,8,3,3,0,0,1.9,0.195121951,41,0.154257447,0,0,1,1,1,0,0,0,0.024390244,20,10836.55932,-15683,28954,139382,28954,28954,7361,14428.25,28597.7,6969.1,20,429776.8573,3,1433567,2865535,1433567,1433567,18.5,29.25,1433471,143276.75,59314,20,112385304.7,2,515659148,515659239,515659148,515659148,5,5,489876191,25782961.95,20,54.16742564,-52,197,826,197,197,28.5,47.75,195.65,41.3,20,5553.143016,-9456,12710,66584,12710,12710,2631,6990.5,12695.55,3329.2,20,47972.88485,0,272109,1920268,272109,272109,95285.5,102115.25,265306.25,96013.4,0,0,20,8.303011502,91,128,2432,128,128,125,125,127.9,121.6,20,5633.931883,-1969,22205,121244,22205,22205,4420,9333.75,21832.35,6062.2,20,319902.8636,12,1467860,1468715,1467860,1467860,37.5,56.5,1394473.65,73435.75,110410,20,1.41887E+11,4474,6.51022E+11,6.51023E+11,1.137613966,1.146383368,6240,-0.168545722,1.163548844,32551128826,20,1024.243246,131,5379,41103,5379,5379,1866.5,2369.5,5278.85,2055.15,20,426.4045497,659,2667,18488,2667,2667,811,956,2593.1,924.4,20,55.75392363,0,227,2800,227,227,161,182,226.05,140,0,0,20,150.978674,607,1174,16736,1174,1174,929.5,946,1163.65,836.8,-0.657437332,0.694344211,1,client_disc,ended,1,0,1,0,0,0
28,125.6513387,97,801,4375,801,801,131,154.25,516.15,156.25,41874,13022,28,3.053101468,53,66,1610,66,66,56.5,58.75,65.1,57.5,28,12.94001072,86,144,3462,144,144,128,133.75,140.4,123.6428571,28,246.8073977,434,1810,15373,1810,1810,495.5,534.5,1269.1,549.0357143,108851,114520,51823,28,136.0792461,54,792,2416,-0.007871148,-0.007870321,58,-0.007889522,-0.007878605,86.28571429,29,1.824656077,0,0,126,14,14,4,4,9,4.344827586,29,2.253811674,0,0,94,15,15,3,3,9,3.24137931,29,0.7725985,0,0,167,6,6,6,6,6,5.75862069,28,216.0336213,879,1926,30498,-0.00788592,-0.00788592,1028,-0.007885592,-0.00788592,1089.214286,29,0,0,0,0,0,0,0,0,0,0,41968,29,0.912328038,0,0,5,5,5,0,0,2.5,0.172413793,29,0,0,0,0,0,0,0,0,0,0,14,14288.44093,-24462,33591,25876,33591,33591,354.5,1320,33591,1848.285714,14,2.449489743,3,9,70,9,9,4,8.25,9,5,41910,14,11782.54536,4,45755,45814,45755,45755,5,5,45755,3272.428571,14,44.35806302,56,237,1091,237,237,67,71.25,237,77.92857143,14,4.043765673,3,20,83,20,20,5,6,20,5.928571429,14,24472.60811,21,96146,1231273,96146,96146,95418,95923.25,96146,87948.07143,0,0,14,5.66586629,103,125,1728,125,125,125,125,125,123.4285714,14,1371.730222,1158,6734,29969,6734,6734,1802,2179,6734,2140.642857,14,4.46757022,3,17,106,17,17,5.5,12.5,17,7.571428571,108674,14,9704163.994,3195,37683691,37727622,-0.247146395,-0.243332635,3298.5,-0.168545744,-0.214538423,2694830.143,14,745.0901877,477,3532,13000,3532,3532,730,890.5,3532,928.5714286,14,391.3134411,382,1917,7099,1917,1917,395.5,417.25,1917,507.0714286,14,78.49610025,0,313,3863,313,313,303.5,306.5,313,275.9285714,0,0,14,134.2846694,997,1375,15209,1375,1375,1009,1209.75,1375,1086.357143,-0.64100097,-0.141914857,1,client_disc,ended,1,0,1,0,0,0
8,597.6437981,428,2083,11257,2083,2083,1615,1911,2083,1407.125,11931,3586,8,590.6123808,87,1912,2955,1912,1912,110.5,332,1912,369.375,8,15.41458319,87,138,953,138,138,119.5,134.75,138,119.125,8,869.943353,687,3104,16914,3104,3104,2393.5,2947.75,3104,2114.25,25609,30287,11447,8,729.6151383,86,1972,6356,-0.007828166,-0.007827338,568.5,-0.007829829,-0.007824279,794.5,9,0.41573971,0,0,38,5,5,4,4.5,5,4.222222222,9,0.666666667,0,0,30,5,5,3,3.5,5,3.333333333,9,1.5234788,0,0,53,7,7,6,7,7,5.888888889,8,205.4409891,812,1526,8056,-0.00788592,-0.00788592,960.5,-0.007885614,-0.00788592,1007,9,0,0,0,0,0,0,0,0,0,0,11910,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,7900.897461,4130,26038,55141,26038,26038,12486.5,22954.75,26038,13785.25,4,4.322904116,16,27,93,27,27,25,26.75,27,23.25,11867,4,221859668.1,4,512362961,512362975,512362961,512362961,5,384272222,512362961,128090743.8,4,111.3112191,29,290,389,290,290,35,226.25,290,97.25,4,6875.573335,-1416,16243,18139,16243,16243,1656,12624.25,16243,4534.75,4,34935.26905,0,84533,241400,84533,84533,78433.5,83178.25,84533,60350,0,0,4,9.848857802,101,125,472,125,125,123,124.5,125,118,4,2721.834067,5532,12085,33919,12085,12085,8151,11593,12085,8479.75,4,10.59481005,31,59,190,59,59,50,57.75,59,47.5,26415,4,2.27761E+11,5300,5.25991E+11,5.25991E+11,0.871648971,0.879466565,6131.5,1.042341398,0.957469298,1.31498E+11,4,1497.686946,1222,4992,9889,4992,4992,1837.5,4292.5,4992,2472.25,4,807.3420511,690,2563,4659,2563,2563,703,2101,2563,1164.75,4,74.99499983,0,189,514,189,189,162.5,183,189,128.5,0,0,4,132.6675827,905,1223,4167,1223,1223,1019.5,1195.75,1223,1041.75,-0.657437332,0.694344211,1,client_disc,ended,1,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,0,0,0,5,5,5,5,5,5,5,1,0,0,0,3,3,3,3,3,3,3,1,0,0,0,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.657437332,0.694344211,1,stop,error,0,0,0,1,0,0
16,519.458838,382,2433,12962,2433,2433,582,1067.25,2433,810.125,22026,6221,16,112.3615815,86,494,2744,494,494,105.5,260,494,171.5,16,32.46705061,0,130,1646,130,130,115.5,126.25,130,102.875,16,2797.925188,617,12621,35334,12621,12621,1374,2320,12621,2208.375,62480,75757,20535,16,133.6057633,86,515,3080,-0.007881238,-0.007880411,109,-0.007881954,-0.007877352,192.5,18,0.314269681,0,0,74,5,5,4,4,5,4.111111111,18,0.621129994,0,0,55,5,5,3,3,5,3.055555556,18,1.685083432,0,0,122,10,10,7,7.25,10,6.777777778,16,516.3297721,409,2313,20063,-0.00788592,-0.00788592,1001.5,-0.00788544,-0.00788592,1253.9375,18,0,0,0,0,0,0,0,0,0,0,23641,18,1.603429966,0,0,7,7,7,0,0,7,0.388888889,18,0,0,0,0,0,0,0,0,0,0,8,10219.23302,-12572,19916,50901,19916,19916,6231.5,16942.25,19916,6362.625,8,9.962429423,7,39,136,39,39,13,23.25,39,17,22089,8,220974090.1,5,668162850,668162891,668162850,668162850,5,8,668162850,83520361.38,8,97.61147474,-130,172,320,172,172,50,133.75,172,40,8,5178.639854,-5823,11870,28355,11870,11870,4522.5,6757.75,11870,3544.375,8,31122.94959,0,100216,639382,100216,100216,94717,96237.75,100216,79922.75,0,0,8,30.30676492,33,125,824,125,125,116,125,125,103,8,3768.700454,1421,14264,50439,14264,14264,5351,8759.5,14264,6304.875,8,35.46102614,17,128,373,128,128,32,68,128,46.625,62253,8,2.65892E+11,2345,8.03983E+11,8.03983E+11,1.462987559,1.472921376,6404,-0.16854567,1.576933242,1.00498E+11,8,2076.593665,1321,8116,24272,8116,8116,2123.5,3562.5,8116,3034,8,631.6125691,681,2686,9242,2686,2686,904,1337.5,2686,1155.25,8,120.2650718,0,426,1238,426,426,157.5,177.5,426,154.75,0,0,8,449.4158535,702,2070,10033,2070,2070,1121,1681,2070,1254.125,-0.657437332,0.694344211,1,client_disc,ended,1,0,1,0,0,0
